,T1,F1,F2,F3,F4,F5,F6,T2,T3,F7,F8,F9,F10
507.0,3.79591377637338,1890.09122226471,6.615543839876063,139.652424256403,24.2087183955722,338.370779522431,6.897737894933288,67.6718790040783,2852.31060436883,236.144387636303,0.0,10.9046255195032,46.755740555489
508.0,1.87438925546708,1925.33638218633,6.987173195128912,97.1422892886508,21.6312856694115,333.364063624074,6.556390164407092,76.1026337350388,2749.47248229873,239.843941086797,0.0,2.86046601658534,89.8766155103646
509.0,3.91676005666979,2127.02603677668,6.958383729780988,102.789010246437,18.7333290508163,262.873762684375,2.7406441472758356,77.7933951924023,2083.17697734971,303.094659199122,0.0,12.6789272796874,51.0793335218397
510.0,2.6694036654147,2011.4380277087,6.5063339608773,93.0038648628524,21.9766227575868,237.295252164984,5.432140076149629,74.414663433555,2600.08783335305,176.592269976963,0.0,5.22655243241618,57.2554962912113
511.0,4.21886866112397,2012.72881700988,6.521861007168807,32.0192215581845,22.3677331004087,226.523008984972,4.388486205122202,77.359520829267,1948.11657335577,194.988374881101,0.0,7.14886753094555,57.6763377519706
512.0,2.79855724327903,1856.90716919693,7.224264176266436,101.205693240017,18.2958659042563,301.672937430445,6.4016239814694895,73.9349604332584,3221.94599075441,181.278529072875,0.0,8.72903701975926,28.9715301823421
513.0,2.21958861212941,1984.97869104732,7.0590186035436995,119.143039967605,27.8131831807932,344.33595601791,6.196890467304556,75.0693029303878,2500.4506087152,228.023653814239,0.0,12.1787950272978,45.7598999582884
514.0,1.73814668499059,1928.77070111147,7.311035349511305,92.4676665312472,23.3973181464633,350.968904145796,6.815865106425368,72.7582919597748,2395.10359981613,250.427195684795,0.0,10.5119410050207,53.2364862890984
515.0,2.56715116633616,2008.45578754877,7.151057725768094,79.6349891103382,20.42314089765,272.012167947354,3.7452366326452227,67.9722179358194,2437.28927858689,179.85842346635,0.0,10.2468500433227,65.4428940493361
516.0,4.41513578874428,1805.73599929355,7.045854055177303,166.610335370363,18.4986976757413,313.19251018342,6.617317814271382,70.5086340711908,3321.76559700725,187.622716517904,0.0,8.75356166735491,50.0990228017432
517.0,2.50404876653052,2020.94741118557,6.839821619053175,106.797330693359,23.1856366741444,266.090178096181,5.312281132624995,78.399562411543,2799.67323295692,350.672127396363,0.0,7.26003012049845,57.0946413146331
518.0,2.58685587385307,1863.39765151054,6.540706743713463,105.714345118683,23.9819283512723,312.54888957712,5.926171401363662,78.9256121964783,2729.52134795313,272.580745538707,0.0,5.3648356802237,72.4008507447265
519.0,2.5814273590627,1978.19790622167,6.89094005805847,164.56824254661,22.9321990136105,234.477874895361,6.67391462649614,76.0686725968718,3113.39189210362,262.238842815984,0.0,3.51554212371561,28.3824774111668
520.0,2.69918757744954,2039.34418038304,1.2345724492195325,116.365765938638,24.9217185237272,223.057932044257,6.548808913079728,71.9793217356437,2657.64529765532,187.868788625693,0.0,4.59061814588017,50.3285626262176
521.0,3.3642930225736,1998.4140238735,6.785177177810632,147.122139053963,17.7747318511185,272.899866754318,6.067980288938513,78.5975163191845,1673.59951402571,196.187516512227,0.0,5.85158640165665,84.6691107761305
522.0,2.89547657779749,1931.33752846166,6.394660248120388,138.954507663971,23.9142381222386,237.613813620407,5.873231808817187,71.2526283372323,2178.67461683493,220.373525491507,0.0,12.4328766055043,63.2297792529609
523.0,2.75239763908724,1932.04609232061,2.510650951221609,122.388880629277,18.5188320956444,327.516556824057,5.953781254980952,70.916879218537,3636.8929917828,89.8255680633533,0.0,5.54543866688101,54.6042507055812
524.0,3.50861455442783,2036.97939335159,6.484041696934002,165.685912377656,23.1701844521969,301.732089054042,4.854748516332108,71.8131875110773,2423.28027354009,210.332517737868,0.0,4.90788685356196,48.0357478583773
525.0,3.79005126728958,1962.76495618675,6.513621353116779,73.7809509408959,18.8007455271861,351.088179648153,6.024668155580285,77.1808046703636,2572.15578641194,271.263323112905,0.0,5.33321397917859,44.1806496076059
526.0,4.14830105016612,2025.52234658439,4.894474049330342,75.4344002947995,22.1474185929617,278.506808580487,5.842463973890699,69.7003208884748,2504.33040802245,197.121394224253,0.0,8.91567874186398,53.4765154039898
527.0,3.54641478751939,1838.74912055748,6.874626309120788,57.8847849149518,23.9095991737764,250.183684466673,2.5092109088499908,71.9040952104855,2939.50892827654,306.876083297865,0.0,6.07747904533502,49.4561802647794
528.0,3.48220554972608,1972.32028526551,7.043348594691385,133.82100390494,23.0597775081991,323.411150515647,0.9813299540849401,69.6683575815664,1676.22603389788,165.884660258636,0.0,6.70332396205758,54.5881621809482
529.0,3.91613520228199,1830.33216389482,6.158052473085632,133.312207709788,19.9188128100676,209.999730834438,5.489843443846243,73.5198313062951,2826.72324751235,304.184250108794,0.0,14.3764512763632,46.4525975720929
530.0,1.52219206409732,1995.53144460061,4.251584437276077,108.478856261524,23.6081967064531,300.302810813771,6.547619123255381,71.2177342919223,2435.07290998322,180.225005842879,0.0,5.28837134281646,33.8506092046022
531.0,2.75350267800523,1907.9527492232,6.945479438872593,71.6641511847772,22.5686981673226,244.022704850312,5.326252537445965,70.634399653164,1994.17782696809,181.139650036132,0.0,3.03458242751197,31.7968430190505
532.0,3.36950376500901,1985.68977413962,7.307516617133053,76.2567998690835,20.6254183885361,343.506974431583,5.2894702659616994,73.2842558523516,2044.37932801586,197.295886073569,0.0,8.10298863153903,62.6977177775383
533.0,1.68520375690708,1849.21918860995,6.858597155586553,48.2020247691852,21.3765699164155,334.027048606085,3.2822161909091796,72.5493663211826,3430.93151944909,224.961300870421,0.0,12.3544757104813,55.6170457545433
534.0,3.87275320369537,1914.95204776061,6.559086757670721,166.951801823843,23.3338502897369,206.465988593692,6.023014225410778,75.7566034983352,2373.88034279401,291.963119813732,0.0,7.2544645375191,60.0941534164524
536.0,2.75574250256166,2003.76579319514,6.811389430345357,91.6853895809763,19.5691274517874,272.737406488587,6.820192606095889,77.1397030642513,3204.58683357435,220.357501874343,0.0,3.48053780676838,74.8856664463349
537.0,4.26901751511363,1992.34748626681,6.064555043350015,165.678443557548,27.0775326678031,298.414700924323,5.998184038036549,75.7055738990858,2585.47194620788,326.726575418445,0.0,5.72955520963952,64.4474762464711
538.0,0.857380766816007,2038.89845970409,6.264701741646881,105.128511763381,19.7958206544925,218.491901735136,5.874890804927127,72.406178034677,2313.67695931854,289.34983307309,0.0,10.7404923168958,49.1588382496853
539.0,2.45538123498044,1955.86662877342,6.448874624830325,120.293014379487,17.2511425382028,248.487787031972,7.07525197823664,72.8545795009682,2193.8145939099,180.65017007773,0.0,6.06647402024934,56.7980746960257
540.0,2.86654966611868,2007.32380679949,5.742520758205747,87.7150961327928,21.1846735658483,306.926694941308,5.935709344854127,79.7449121912776,2097.42451294041,207.327523970367,1.0,6.80636570246087,57.2863442298907
541.0,2.69435567665169,1900.44787901059,6.658468479129626,43.454555518625,25.4377091346594,268.521892257345,6.017711964129266,73.7091837546291,1727.39593900563,63.6856983307984,1.0,8.01556075619059,70.0357671598553
542.0,1.50989313799163,2008.1042857932,6.891578354448379,111.157878593584,19.7290302226984,301.675421409532,6.421390707281367,74.0280306098381,2587.12177737301,307.533074753322,1.0,5.94653453757279,56.2281839362291
543.0,4.68177167107631,2039.88531434307,7.035392774278087,125.228807844908,24.8531919494551,265.458009727331,6.765065583493679,70.4176291713672,2092.13633930464,271.897909246927,1.0,7.38302772558226,64.181047108892
544.0,1.98330137472111,1904.96073569377,5.290701798230147,116.171625752879,24.1640003971228,331.039146316922,7.061801225327642,79.7399992685836,2808.12737823308,249.729629291973,1.0,8.47925868893439,65.2642438276113
545.0,2.60676561950973,1846.76289206598,6.677752632682064,143.535238468246,22.0241086190884,309.176650475486,5.016540934384079,72.8410685999032,2434.79614522437,239.457167408696,1.0,7.34881398517319,77.6448802995377
546.0,2.40757078739447,1936.1092483557,6.6950747822497,122.749080229218,23.5647829062408,248.132367449544,6.83700569060327,71.9301438734251,2159.55414189077,138.219874421239,1.0,6.02451955176776,49.6312227230499
547.0,2.36432584301641,1863.59451337024,6.730606340752191,119.522636710579,24.1951319062,326.804350324649,6.619861102092907,75.5815736683837,2805.836339356,177.812580190264,1.0,11.4243904418049,44.2920023594207
548.0,2.50501788265076,2043.22572873392,6.8549486645511575,107.172871680701,21.1413843963131,334.538099849922,6.501706885057635,79.8920872542174,2461.04339824617,164.36585573095,1.0,9.37906379262852,49.5407306581685
549.0,2.60309848773892,1962.1956150132,7.387769245239342,90.1878686774297,24.055904560441,314.414751441982,4.600249541222029,72.0668136748542,2949.72327403734,87.7972797330893,1.0,7.17461970871794,58.4009983884979
550.0,2.55712690723416,2055.14348885412,6.260522684499946,75.5366070213862,19.7171574987045,324.006847845912,6.319381220669606,72.8255244226183,2855.40180080355,184.383824641609,1.0,6.43265707592018,55.3836537338679
551.0,2.95160986813433,2004.33248187299,6.645279936351549,78.2938191389648,19.9641296994524,227.758078207275,6.596333265302007,69.7648383164449,2489.60424458382,114.212674610368,1.0,6.38440709691876,43.8236068142242
552.0,1.8163924870046,2026.96047242123,6.121880689898332,72.2515905115615,21.5198687751717,245.858469286263,6.463507699178341,69.5736250629241,2641.57196673216,251.319525765859,1.0,7.8632361533103,53.5512816719204
553.0,2.57904694880484,1968.41936244657,6.783199838863699,158.205289785991,20.9775610569351,290.024578920832,6.29198295230715,72.3133422013974,2882.89580267322,172.855703744114,1.0,8.30723526963149,62.2023085103011
554.0,1.9669113644622,1985.42581702528,6.361808708784668,147.191116230032,23.988949877368,327.438290737015,6.112350930139434,71.887367337635,2619.8542152743,140.699648426427,1.0,7.62836853727327,64.1964594550142
555.0,2.3618656064875,1855.69622751549,4.422194229200949,134.242528605285,22.5571549624394,340.150827146793,4.978891491627274,70.2739461202125,2555.63733551875,174.72953834677,1.0,4.24421127790849,66.6684996247995
556.0,1.9809394983085,2001.57742131491,5.891129059911804,112.326771560443,26.7642752640479,350.858753657461,5.826780273719967,72.9885954762473,1927.16476811804,230.738121377475,1.0,6.70087314357801,51.9515577383834
557.0,4.01821998901918,1801.94069528895,6.592997573593308,133.637841221547,24.0469722262631,258.434674274612,6.892760429387188,74.0185359992374,2430.26446824445,203.088663065322,1.0,6.43519661412045,55.7704755407104
558.0,2.47222552533077,2136.03815200432,5.388674984652884,102.25925028426,26.3919279035027,266.041234527586,6.52658311167127,73.2414640091457,2828.56661130594,167.6661770089,1.0,8.58646329191554,55.0638360344531
559.0,4.60238997203222,1944.16691877081,6.766733000193521,75.6703223667742,17.4411574191053,266.145879799303,5.777120198705651,72.5883791556874,2498.89480339882,237.831421613796,1.0,5.7093216225793,50.55621574896
560.0,2.37903617749979,1833.45899880422,6.3571095185839175,94.0540353469471,22.1415600595983,257.164236535853,5.5285273102592605,66.824427106579,2672.53703595588,284.618668284313,1.0,4.84029252812198,72.5318433070112
561.0,3.01197801903589,1989.3733776569,7.099010491735266,120.442158955335,22.6566224325694,228.057719191029,6.304596678426088,75.1879415435845,2461.60901586096,213.855449452562,1.0,11.0518485251979,63.7098164318286
562.0,3.40063640880971,1902.32375414755,6.697876006785152,138.490883813559,21.8871694226512,282.363184299489,4.392965320710024,74.779540966104,3015.84698578773,253.718184507497,1.0,5.79034079631612,56.1584374351479
563.0,1.77916381518791,1879.52864752934,3.356027619791117,122.049385100496,21.0544422099347,187.977964574483,6.2029594929913525,68.6233721102488,2686.51199337203,251.900600881077,1.0,11.3127243322909,66.0865948029451
564.0,3.87490893074847,1968.25817429426,7.022832940985621,140.515421919812,21.0394222357905,236.546673380799,6.889510437426969,72.8433442338939,2624.10984062843,179.67358118508,1.0,4.83055453283014,57.2050127270062
565.0,3.29877577464727,2012.8224614849,6.9484853722792295,108.923804587766,25.9653072443726,301.909976754188,6.912299894673429,71.9555569276747,1872.73933482534,359.052219789673,1.0,6.22433439667987,47.3851493085778
566.0,1.62078588721953,1901.3570223183,6.737324178195793,151.259793356471,22.878356720347,314.622061700753,6.255113607025908,74.6158103996517,2199.09435165728,300.534497394644,1.0,7.46824321838607,64.8549359762115
567.0,3.92733755369061,1959.65063050155,7.034294935951963,108.527432811287,21.1699513026822,242.068878790164,6.3899900514327275,69.8113727471319,2110.88725805349,278.622472015173,1.0,7.22297449870544,74.685180258194
568.0,1.6150045845233,1928.27756817877,6.521972297435339,130.451324038243,23.2232284500391,282.382221483445,6.833858230179722,72.9503790861862,1564.39425643098,320.79469371017,1.0,7.4542819614279,54.9316195399606
569.0,3.56076012316652,1935.83276187634,7.2884537456832055,104.531154772559,23.2583658877432,319.567735467693,6.464168002686093,75.4039181228279,2208.51588471351,171.223083694343,1.0,5.93593363991284,62.3263053667451
570.0,1.5385387007476,2015.07443489349,6.555225704572731,113.481300811834,23.0132030271836,256.494268430795,5.048716784162188,74.6090868658194,3139.94921380405,264.22169933119,1.0,8.61305447457073,62.1273309729657
571.0,2.88459247270865,1978.40895188948,7.09171020243139,160.177822781419,22.2200973690298,320.850106173487,6.012606779983771,71.543910881116,2587.23198523237,165.01903592715,1.0,3.92992470728364,51.7838679497617
572.0,2.58411923770564,1970.68866902877,6.6110295641765155,141.247493935339,21.3069187444137,279.619248993945,6.19239325933597,66.5786220743702,2872.9290600952,102.756576227109,1.0,6.9282471560355,55.0513689912721
573.0,2.34397878112041,1958.91769590751,6.558881278336976,125.074465206372,23.0846459526592,219.209049733779,5.422340691922101,75.6756570431798,2072.36589915724,200.953677791455,1.0,4.35870176410975,54.8102466154065
574.0,2.9087868064642,2051.02963592021,6.432861431734775,57.1055225844318,22.2551186596795,254.922843274816,7.1224443241041735,75.9100609939125,2246.15785865178,216.444806114826,1.0,8.12080060524018,63.980008028175
575.0,3.05447013845811,2069.67276702722,6.588887415854996,57.2853325178955,25.2749687494209,233.111409476281,4.526020195108936,74.9073341791366,1670.62709486454,154.3716028213,1.0,10.8575477302791,73.8916698360135
576.0,2.6643326401536,2025.83246234274,6.338431088858703,73.6273419298733,16.8485363244552,267.455946162101,6.728640127871635,73.2192859277364,3168.33577132482,199.341326359198,1.0,7.2537870531823,54.7148136991583
577.0,3.85619938666169,1943.58151509186,5.911506725643355,135.136487355985,20.1657384839464,329.662061046254,6.379799250518003,71.8664882883699,2536.10875513825,285.048536966765,1.0,5.1557586659119,63.9941439318553
578.0,3.08477986859681,1998.21799977368,6.6047468698174105,98.3333362994283,22.2307792354902,311.023897114041,6.565877791644092,74.6723773868581,1723.65208157295,290.954081577906,1.0,9.55946285832355,70.8518435970582
579.0,3.88708036816043,2024.92707631143,6.992596517365696,141.799354991974,21.825161570904,330.644050791582,6.428116381877729,73.607207633025,1934.62879556084,223.378891124753,1.0,5.00506706830069,70.6648784002311
580.0,1.36284178257415,1891.61954185726,7.1420925888079445,103.997315185497,22.1773324050165,280.124853892162,5.706689666432122,75.4957190094444,2008.83270734553,293.63145682705,1.0,8.78752879898014,49.8445658912493
581.0,2.19674002255969,1955.90688622015,6.361742109421381,104.909582843688,22.4980811669001,254.975052903887,5.922424090441399,73.3586554777359,2398.69580649099,280.499268965887,1.0,9.44352706964048,56.0456182086488
582.0,3.22843456631234,2019.04387831341,6.3540482824370255,88.4593076350649,20.5833086018273,276.711106832721,6.387106384548292,78.5562237613096,2227.44732201784,272.671713611381,1.0,9.31528729810398,57.9605911380841
583.0,2.31660695678294,1887.96833468633,6.69991493865742,99.9558857185892,22.998509978681,287.006810829891,6.6212746136886,72.7491474442313,2634.51371669614,262.026527815485,1.0,3.70337482605909,54.0926730137058
584.0,2.16356686884416,1913.02189891527,6.408930993055494,129.246402131975,19.2921150044624,348.597737890511,6.203967735717647,72.6386954409959,1901.32314371432,204.324647585703,1.0,0.268755557562593,75.3409289558243
585.0,3.35542123694712,1995.54915298801,6.893394731159172,110.738213383709,24.6960931867121,193.431144086086,6.651011355124379,73.9638574598083,1348.28825123883,280.880603097237,1.0,7.93336782547122,46.9443605108536
586.0,3.37001537158726,2099.64553574248,7.32163940843356,112.750541223788,20.9895942234811,238.532446099258,6.566501774194365,72.7763578612372,3616.42813607699,238.933699829784,1.0,4.53247001890544,68.3370552540245
587.0,3.52160540754541,1993.21915563554,6.101385228698333,129.442139814045,20.7264271280878,301.971865700361,5.993501271061111,68.7080280533235,2379.634945959,209.654609696411,1.0,9.75237955862539,59.8883824291137
588.0,2.59253564414705,2067.22761507558,6.4950448610486315,131.510859418952,19.7786581256225,212.187005755886,6.193826710725929,71.0395502036372,2526.81672645703,170.391670738252,1.0,6.04781300870515,50.6541815578397
589.0,5.29584199270212,2116.64795026469,6.727392621176647,102.944857127043,19.6209199363866,233.750031412295,3.679069727334616,70.2210709270813,3533.00849634503,254.612779698156,1.0,7.80914751093026,63.1379074653403
590.0,3.48750721524395,2023.28739617637,7.152907660146831,106.901560847748,23.9545486681988,232.52272509835,5.476269914717232,76.1490677925166,1859.0291882789,201.588044412763,1.0,7.76505121845763,60.9858937134418
591.0,2.04891003474831,2037.69146067368,6.959081936609098,139.274598086318,24.3375089412746,297.309690134035,3.8613034118669485,71.4700989803249,2509.61294768893,188.181326128862,1.0,6.98263705879411,61.338391713273
593.0,3.30769660491548,1797.64823356127,6.694641462899462,120.065258324514,23.8822512049759,305.43934256232,5.951324312718498,68.9012827305045,2794.67729180011,378.756878829808,1.0,4.51995376315667,63.8388855044182
594.0,2.92759507356051,2010.97481595302,5.777876228164387,79.4801570933309,21.2778036410471,244.022276384922,6.071455551303182,74.8620122413261,3021.14236471006,202.334116486147,1.0,6.00167328549408,42.3183181231189
595.0,2.25082210856984,2012.77141461779,6.284403418351449,100.852237339501,21.3338044607728,267.167753022538,7.041676558829472,74.0961164757905,2083.62962775168,128.208167343831,1.0,7.67816015631582,58.6921887283224
596.0,3.58141043632616,1979.23219674808,7.002806959210134,69.8205036721406,18.5507647880834,314.731349759315,4.3626146901976215,76.5430196319349,2395.41706654877,75.831811689797,1.0,6.08532569551974,58.9734211415143
597.0,2.57175802395474,2066.3550438362,6.105673920989631,170.33255808729,26.5460422932366,246.027954439931,6.734330892448919,66.9155406850568,1642.47456020786,190.242137913425,1.0,8.23702970975476,46.5764604673213
598.0,2.16575633247852,2110.83703397899,5.650194957575165,51.2253626059392,24.5392481794746,288.473012128431,6.2193747428280535,78.6983459125028,1458.43289152171,147.096687517529,1.0,6.75556110706471,42.8675115741263
599.0,3.04851306884364,2135.88497414707,6.5587112819617115,67.8762227266339,22.2822424667293,245.156558698327,6.271311246949711,71.4485949700631,3193.92346129517,285.418019109223,1.0,3.4418638811127,62.1238832815754
600.0,2.22591378958012,2025.87174283251,6.403822565001454,148.761127511382,18.7110751313659,204.729834488855,6.122175982493686,72.7076776146948,1982.87824219069,185.939331752648,1.0,5.91335139334947,68.5773174563224
601.0,4.25097788092049,2102.67296804227,6.2103463289999645,93.9094778381957,24.8023286197666,267.442877068018,6.075438007374184,73.5620529092635,2415.46623514841,190.810440203674,1.0,8.3823159092464,53.3283193033295
602.0,4.19940298405101,1973.75349403015,5.232576791499756,145.866675169318,20.2188897878387,223.850527860063,6.143585260223022,71.7085664198853,2474.73195057586,187.933134082573,1.0,1.70074775969651,72.2097389185564
603.0,3.65104959208942,1899.05298104636,7.068138130614987,136.682724543855,21.610500092379,297.423491871702,5.581761629996413,69.9548765488888,2716.4832111469,272.256726477023,1.0,5.37928175168371,63.4886041825721
604.0,3.57878397097447,1862.67979248184,5.836774107430387,75.0686000286197,25.956842426111,312.790306370925,2.3071947627272835,73.0069352048051,1399.1185551355,160.519026887958,1.0,10.264664233486,73.738349768222
605.0,2.18715537410318,1987.78713992632,6.347267670157726,76.4266699738469,23.3484162257698,346.137892997585,6.466023704982296,76.0656862834106,3135.26265320351,234.932781623684,1.0,8.13964493492845,56.3263762540976
606.0,3.55003786197104,1985.89744823565,6.64256809600046,143.639701889278,19.6372720164435,243.238936220425,6.259691594914861,74.4290499678018,2413.4920876101,189.05029870232,1.0,4.0760530086027,57.4999880871272
607.0,2.75099835426947,2062.14396533118,6.0087493572728174,104.992164529617,21.6688406439926,268.465153259183,2.0777767725939174,74.0823199709189,2685.67616307505,154.908808857249,1.0,5.80201561781972,69.435662647672
608.0,4.30189057317944,2050.00670041107,7.037811475003211,136.038192894754,22.5003888323295,275.196920658639,7.115959970585621,76.5708280316955,2584.35963955059,187.878351915442,1.0,10.1545905062961,63.1951560402044
609.0,1.53868639557829,1965.4427568684,5.8053477948187355,99.8799422770877,17.4548496525571,299.605195037928,5.8639316067613745,76.5364861869402,2072.87078416621,234.335085667312,1.0,11.649870840602,62.1097436919659
610.0,3.31124394921187,2076.66568579136,6.994377596348227,57.0057411401401,18.8472705881408,298.230819134943,5.294662734840057,77.2429130675141,2931.63232307271,275.915786693093,1.0,6.02700621801196,76.3814507439509
611.0,1.6476492151839,2110.98558791626,3.4845720473416497,101.935506120533,19.4627203494268,242.91810537663,6.536509560785121,71.4160042004717,2952.83963126092,172.01366458568,1.0,5.86035719398894,61.8909517812397
612.0,2.54747768595707,1923.7625946268,6.3938273762630295,130.656141925819,21.8458647664889,328.386304756797,6.417266175032158,78.1492314517094,3495.23996888246,251.450925190292,1.0,6.37401990751989,56.3321026563849
613.0,2.7062801461572,1959.12054050479,5.45051227132862,99.2822875916722,23.8810809556969,313.077248724607,6.1333057670502935,72.3906133293127,3090.52917803958,180.410123672199,1.0,5.54922094880682,52.7143742188862
614.0,2.83037355880626,1959.30525380588,7.02336582757298,72.3489561273905,18.3828322508363,284.449392737343,6.430060259289203,71.6914604614623,2213.35181086105,209.17343676583,1.0,7.20836632614701,68.740522721813
615.0,1.48409567912017,2050.30002401378,6.2342300847979475,98.1560862185257,24.4118226587808,275.905240812181,4.905980082301818,72.6369816764421,2004.61262779874,196.164794821188,1.0,8.06274601071718,69.0342422879661
616.0,2.2682672017141,1933.19272691481,6.58712533923668,97.203717930052,19.965831162805,352.390283201652,6.408695624078887,75.4988638795789,2470.97907463489,194.177082761652,1.0,4.3979853681324,57.2073778308756
617.0,2.15984817722462,2144.52377391111,6.730579301035798,107.693444793681,22.5643455037477,283.036477718798,6.293563611831842,72.4161636964218,1784.28090782894,220.849609743631,1.0,10.375472755804,45.8368259806962
618.0,3.27651676634056,1911.24530581371,5.368153024940404,78.847811482362,21.778933738926,226.990370832162,4.7413648502384245,72.6952184762467,2734.03044690052,223.770442602304,1.0,8.77620986425728,58.4507187539056
619.0,2.54774575344225,1980.85499665504,6.592151366990364,112.169653762638,23.0215867230004,307.818626850202,7.033901415618358,73.6899970800352,2859.46492693206,162.772501179589,1.0,7.62025547291035,47.0662066643826
620.0,4.65302303723587,2076.98195990576,7.113590426914423,83.2351102827731,22.0682059207457,333.635524778896,5.345273901206987,70.6115125471953,2610.44976692691,206.379743419867,1.0,6.12192751643153,59.8153394821112
621.0,2.13199776560435,2000.36085649237,7.2734675166995055,125.469049499628,23.1197823065765,249.835419115697,6.497031358206996,68.3425390285275,2072.58696385943,275.662926565201,1.0,10.4211837512579,62.674085651369
622.0,3.26024967451208,1869.80813325261,6.213646324395718,75.4492201996422,17.4384045724408,328.502329827219,6.372887717506453,67.8036799551769,2421.36969798249,250.036046843494,1.0,2.46981103748895,63.9427633810375
623.0,3.70684185306475,1819.45418137124,6.471927092582638,181.032809196701,23.034720236516,257.559186724695,5.697901291432413,68.3679661107234,2192.55901808774,214.912174120366,1.0,6.8293039821689,58.1651959230437
624.0,1.71639711577319,1960.57504247071,5.807230576740364,93.8675452078842,25.0828231610905,240.242783044569,6.541421099422318,74.6101839685841,1872.70025934369,245.025217797269,1.0,4.7893670491265,51.7339873265043
625.0,3.70914039976828,2072.9597988434,6.336763854175258,86.8034472157812,25.2629553688595,285.407901323363,3.3158202713230955,71.3370233031471,3041.02011227514,133.021556888402,1.0,7.31807883839368,48.0904776897608
626.0,2.24521699979959,2192.73878348,6.4179836854454555,108.265862271807,18.056093296171,339.313585629817,5.972889691235085,69.6873085725353,2832.26822702105,117.178874491366,1.0,7.95561366841929,75.9185655573608
627.0,3.96163268822626,1986.52564733913,6.4069338453054785,109.180479169777,23.3043098286107,304.346690286728,5.910748799206141,77.3363073804463,2538.10629895344,199.000737515323,1.0,10.3706076775882,62.7356783941924
628.0,3.90053872437991,2025.60832223059,6.785484119825502,170.892293147785,25.281753452648,195.534573142492,6.459944693389041,78.5008223303973,2187.82345318916,247.622707599909,1.0,5.30103977407029,55.0638575865023
629.0,2.75519042487075,1997.80451901649,6.989144137579659,111.727884448812,25.4206472161925,302.560383292527,6.342837733133883,75.6320451041826,2464.37471038169,277.357597596072,1.0,6.8920187971196,55.5212480280605
630.0,1.58415060182367,2005.35082416122,6.964861727549045,147.194913292741,22.1266211449396,273.122131698453,4.601366427277618,73.5502301982416,3015.92635204193,128.357542983916,1.0,7.25804813449666,52.5161052429774
631.0,3.16574099017025,2021.39383074736,5.450056977262348,107.334911991826,22.2307437560244,258.57404107182,5.68646157840803,79.1787321246622,1694.48810028583,72.5308733761696,1.0,10.2050810237798,72.906770334215
632.0,2.62259442686619,1961.55007574837,7.307416990132827,122.23362954651,24.4767983514767,332.383999866888,6.2823981939145375,71.5315212994143,2616.11433144791,111.265918999552,1.0,3.98352026156915,46.4274627853205
633.0,1.82875424455381,1920.56456646431,5.941048471337579,103.509805857255,17.9985594306308,257.285561605244,3.6540123806620977,80.4198624060801,2001.81101439788,155.950624447171,1.0,4.26440262307945,51.2194109528471
634.0,3.67544203736035,2016.36741533239,6.9666126170448015,125.624491391506,18.8467161691362,255.732789654374,6.619998924199731,72.5154763290017,2517.44877808285,212.266907687806,1.0,4.89755510697908,59.7291492947732
635.0,2.99312431464921,1873.0988810012,7.182583765961932,114.275489938339,23.712517828051,246.822019053399,7.072093322454015,71.1751107831271,1782.92468429761,160.294496350442,1.0,8.23081067388884,46.3673723427556
636.0,3.27982456893747,1917.7709742839,6.08730181889467,136.49612636369,20.4350012030507,271.303589675698,6.346662583662107,64.0540605597917,1639.63557740066,220.688162058412,1.0,7.07313399156919,52.3995757565888
638.0,4.23795957493243,1936.87710588823,7.2253582800148575,115.390950629734,24.3506035926573,293.844799010093,5.835018345756575,77.7622053476901,2854.91399232354,239.208597158839,1.0,11.4204399486668,52.6042642498265
639.0,1.37227639853681,1966.47226507313,6.657722892228501,117.786370273943,21.3443634257426,291.856611859932,6.978669927246093,70.4389214730807,2566.4641369653,198.095265127672,1.0,8.94899543815317,61.5439493626017
640.0,3.60326186676705,1998.70900501128,6.6357907836350725,125.495521298885,25.9067813199933,263.805110845657,5.937591534033538,73.5950826812427,3249.85626072543,171.711492918593,1.0,4.94525490270938,51.9452789422698
641.0,2.77071998119353,1887.28824437052,7.084515410903745,122.378494503991,24.5209939613693,306.206027983929,6.50645849380341,72.9761240870042,1493.80133507918,180.644373568647,1.0,8.24437041585062,49.244695196556
642.0,2.61267733425244,1840.44123715418,7.115733514583969,149.762393077023,22.9814311293451,220.551372116231,7.062730411995854,70.664070498894,2293.75427459779,268.016122016762,1.0,5.87618343179964,40.1809109264255
643.0,2.98091717481418,2014.90001779319,4.8401521484662595,105.001867228092,24.6899787138258,361.699226956406,5.473232999770623,71.9701811235274,1269.72820315767,280.994862373195,1.0,9.57879325816208,71.2345402484109
644.0,2.50657787533833,1844.13402459154,6.371729307023033,80.4333246626112,23.9729718091167,281.881487070584,5.943049360253849,71.4298280405585,1614.87184329297,248.532143894576,1.0,7.94078438863083,61.5113815287686
645.0,3.07329695001195,1920.88188993096,6.664507306507743,130.163998058394,24.2351560473297,319.182157391663,5.482866935173706,73.1518938017318,2697.69896835686,181.319235744807,1.0,3.85141994264866,53.5827614707469
646.0,4.45597307104582,1923.50661835873,6.698130327200955,96.7660479156033,26.5214720618955,286.701064731226,6.538661993261601,69.0457984104502,2793.4333434553,180.068188823332,1.0,8.79086312740002,70.6452002079192
